,HABIT in Images-TRAITS,,,,,,,,,,,,,,,,,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = pinnately compound OR palmately compound,DEPENDS ON leaf_type = pinnately compound OR palmately compound OR trifoliate,,,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = simple,,,DEPENDS ON Are_flowers_present = YES,DEPENDS ON Are_flowers_present = YES AND flower_type = showy/petals present,DEPENDS ON Are_flowers_present = YES,DEPENDS ON Are_flowers_present = YES AND flower_type = showy/petals present,DEPENDS ON Are_flowers_present = YES and flower_type = showy/petals present,,,,,,,,,DEPENDS on thorns = no thorns,,,DEPENDS ON leaf_arrangment = OPPOSITE,DEPENDS ON leaf_arrangement opposite AND pith_type = solid
"Wet area, Forest",broadleaf shrub,Rubus pubescens,dwarf red blackberry,dwarf red raspberry,Rosaceae,WI,"Wet areas such as swamps, forests, and shores across the state.","Short, perrenial shrub with creeping stems to 8' long and erect, hairy branches that are herbaceous but woody at the base. Flowering stems are up to 1' tall. Leaves are alternate and trifoliate. Leaflets are elliptic, up to 3"" long, apex acute. Margins are coarsely toothed and often entire near the base. Petioles are hairy. Flowers are either solitary or in clusters at the ends of branches; each with 5, white or pale pink petals. Fruit is a bright red, round berry consisting of many large drupelets. Fruit is not easily separated from the receptacle. ","May, June, July",Fruit is edible for both humans and wildlife.,"Stems without spines or prickles. 3-5 leaflets, flowers single or clustered, red fruit.",Fragaria spp. (wild strawberry) are herbs. Rubus canadensis has arching stems and black fruit.,Native,alternate,palmately compound,"Mat-like or creeping, Upright",no thorns,,,3-5,elliptic,coarsely toothed,,,,,,No,"Yes, No",Showy / Colorful,"white or cream, pink","cluster, single",radial,5,berry,red,"glabrous - matte, hairy",hairy,"3-veined or palmate, pinnate",unavailable,,none of these features,hairless,hairy,Yes,,
"Bog, Wet area, Prairie",broadleaf shrub,Rubus setosus,bristly blackberry,setose blackberry,Rosaceae,WI,"Wetlands, bogs, and prairies. ","Tall blackberry shrub with erect, spreading, or arching stems to 1.5 m in length. Stems are hairy and armed with bristles, red-brown in color, and ridged. Leaves are alternate and palmately compound with 3-5 leaflets. Leaflets are ovate to obovate; margins are coarsely or doubly toothed. Leaf surfaces are glabrous or hairy along veins. Stipules are linear, petioles are bristly. Flowers are 5-petaled, white, and clustered in racemes at the ends of stems. Fruit is a red or black berry with a 1 cm diameter. ","June, July, August","Fruit is edible, but poor eating quality. ","Tall blackberry shrub with bristled stems, no prickles with broader base. ",Rubus allegheniensis and Rubus pensilvanicus have broad-based prickles. Rubus canadensis has smooth stems or few prickles. ,Native,alternate,palmately compound,"Sprawling or arching, Upright","prickles only, no thorns",,,3-5,"ovate, obovate",coarsely toothed,,,,,,No,"Yes, No",Showy / Colorful,white or cream,"cluster, raceme",radial,5,berry,"black, red",glabrous - matte,"glabrous - matte, hairy","3-veined or palmate, pinnate",unavailable,,none of these features,unavailable,,Yes,,
Wet area,"broadleaf tree, broadleaf shrub",Salix fragilis,crack willow,,Salicaceae,Eurasia,"An introduced species and the commonest willow in WI, especially in the southern part of the state.  Extensively naturalized in wet, sunny sites, especially riparian zones, lake shores, and wet areas. There are many species of Salix trees in WI and they freely hybridize, so intermediate characteristics are common and they are hard to tell apart. ","Shrub or multi-stemmed tree with alternate, linear to long-lanceolate leaves, many times longer than wide.  They have toothed margins and are whitish/glaucous on the underside, with no stipules.  Flowers and fruits are produced in long catkins.","May, June",Shoreline stabilization.,"A plant of wet areas with alternate, long leaves that are whitish below with toothed margin and no stipules.",Salix nigra (black willow) has stipules and the underside of the leaves are not distinctly whitened or glaucous.,Introduced - naturalized,alternate,simple,"Upright, Sprawling or arching",no thorns,linear,lanceolate,,,entire,finely toothed,acute,acuminate,rounded,acute,No,"Yes, No",Inconspicuous / Green,,catkin/cone,,,catkin/cone,"white, brown","glabrous - matte, hairy",whitish/waxy (glaucous),"pinnate, reticulate, inconspicuous",yellow-green,,none of these features,hairy,hairless,No,,
"Forest, Disturbed area, Prairies",broadleaf shrub,Sambucus canadensis,elderberry,"American elder, black elderberry",Adoxaceae,WI,"Floodplain forests, wet forest edges, swamps, meadows, roadsides, fencerows.  Prefers moist to wet locations.","Sprawling shrub to 3m tall with opposite, pinnately compound leaves and flat-topped clusters of white flowers turning into purple-black berries.  Pith of twigs white.","June, July","Flowers and ripe berries are edible.  Berries can be made into preserves, juice, or wine. Little carpenter bees and mason nest in stems. Fruit important food for birds and other wildlife.",Shrub with opposite compound leaves and flat clusters of white flowers or dark purple fruits.,"Red elderberry (Sambucus racemosa) has pyramidal clusters of red berries and is poisonous, and flowers and fruits earlier than American elder.",Native,opposite,pinnately compound,"Upright, Sprawling or arching",no thorns,,,7-11,lanceolate,finely toothed,,,,,,No,"Yes, No",Showy / Colorful,white,cyme,radial,"4, 5",berry,"purple, black","glabrous - matte, hairy","glabrous - matte, hairy",pinnate,yellow,,grooved,hairless,,No,solid,white
Forest,broadleaf shrub,Sambucus racemosa,red elderberry,"red-berried elder, scarlet elderberry",Adoxaceae,WI,"Moist forests, roadsides, fencerows, occasionally swamps and thickets","Somewhat scraggly shrub with opposite, pinnately compound leaves and pyramidal racemes of white flowers turning into red berries.  Pith of twigs orangish.","May, June",POISONOUS,Shrub with opposite compound leaves and upright racemes of white flowers and red fruits.,"American elder (Sambucus canadensis) has flat-topped clusters of black berries, and flowers and fruits later than red elderberry.",Native,opposite,pinnately compound,"Upright, Sprawling or arching",no thorns,,,5-7,lanceolate,finely toothed,,,,,,No,"Yes, No",Showy / Colorful,white,cyme,radial,5,berry,red,"glabrous - matte, hairy","glabrous - matte, hairy",pinnate,yellow,,none of these features,hairy,,No,solid,red
"Forest, Wet area, Disturbed area, Prairie",broadleaf shrub,Shepherdia argentea,buffaloberry,silver buffaloberry,Elaeagnaceae,U.S.,"Grows in riparian areas, along edges of wet meadows, floodplains, streams, rivers, lakes and springs, as well as drier woodlands, foothills, exposed slopes and prairies.","Large silvery shrub to 6m (20 ft) tall with silver-scaled stems. Older branches tipped with long 5 cm (2"") sharp spine.  Leaves opposite, elliptic and densely-pubescent with silvery-scales, 5 cm (2”) long and 1.5 cm (5/8”) wide. Tiny inconspicuous yellowish flowers, have a 4-lobed calyx but no petals. Plants dioecious.  Fruits on female plants spherical red drupes 6-8 mm (`1/4”).  Thin exfoliating (shedding into long strips) bark appears on larger branches.  ","March, April","Hedges, windbreaks, erosion control. Fruit edible, but tart.  ","Large silvery shrub with elliptic, rounded silvery leaves and red drupes.","Autumn olive (Elaeagnus umbellata) is also a silver shrub, but has alternate leaves. ",Introduced - potentially invasive,opposite,simple,Upright,smooth sharp thorns,elliptic,,,,entire,,rounded,obtuse,rounded,"acute, obtuse",No,"Yes, No",Inconspicuous / Green,,cluster,,,drupe,red,scurfy or scaly,"scurfy or scaly, hairy","inconspicuous, pinnate",unavailable,,none of these features,scurfy,hairy,No,unavailable,
Forest,broadleaf shrub,Shepherdia canadensis,rabbit-berry,"russet buffalo-berry, soapberry",Elaeagnaceae,WI,Uncommon in boreal forest and along the Great Lakes. It is a plant of Special Concern in Minnesota,"Upright, somewhat sprawling dioecious shrub.  Young twigs and buds are covered with rusty brown scales. Leaf buds are stalked.  Leaves opposite, simple, ovate to lance-elliptic, widest below the middle, 4-7 cm (1½- 2¾"") long and 2-3 cm (¾-1¼"") wide.  Margins entire, tip and base of leaf rounded, petiole short.  Upper leaf surface with scattered star-shaped (stellate) hairs, the lower surface grayish green with dense stellate hairs and scattered rusty scales. Flowers are small 3 mm (1/8""), with 4 green to yellowish calyx lobes, emerging in early spring before leaves flush.  Fruit is bright red drupe, 3-8 mm (1/4-1/3"") in diameter with scattered brown scales, containing a single seed.","April, May",Unknown,Sprawling boreal shrub with silvery-rusty opposite leaves and red drupes.,"The exotic invasive, autumn olive (Elaeagnus umbellata) has alternate leaves and white trumpet shaped flowers that emerge after leaves flush.",Native,opposite,simple,Upright,no thorns,ovate,lanceolate,,,entire,,rounded,,rounded,,No,"Yes, No",Inconspicuous / Green,,cluster,,,drupe,red,"scurfy or scaly, hairy","hairy, scurfy","pinnate, inconspicuous",unavailable,,none of these features,scurfy,hairy,No,unavailable,
"Forest, Disturbed area, Prairie",broadleaf shrub,Sibbaldiopsis tridentata,three-toothed cinquefoil,shrubby five-fingers,Rosaceae,WI,"Open sandy places, oak and jack pine savannas, rocky and gravelly shores, and rock outcrops","Small shrub to 30 cm (12"" tall) with stems woody at base and divinding into two or three branches per stem.  Leaves mostly clustered near base of stems, alternate and trifoliate (or deeply palmately lobed), each lobe having a truncate, 3-5 toothed tip.  Flowers in small cymose cluster, white, 1 cm across, with a hairy ovary that develops into a hairy achene fruit. ","June, July, August",None known,Small shrub of sandy places with tri-lobed leaves having 3-5 tips on each lobe.  ,Our other shrubby cinquefoil species (Potentilla fruticosa) species have leaves pinnately divided and yellow flowers. ,Native,alternate,trifoliate,"Sprawling or arching, Upright",no thorns,,,3-5,"truncate, elliptic",entire,,,,,,No,"Yes, No",Showy / Colorful,white or cream,cyme,radial,5,achene,brown,glabrous - matte,hairy,pinnate,red,purple,none of these features,hairy,,"Yes, No",,
Disturbed area,broadleaf shrub,Sorbaria sorbifolia,false spiraea,,Rosaceae,Asia,Found along roadsides and other disturbed areas. ,Coming soon!,July,Ornamental use.,"Pinnately compound leaves, stipules present, white flowers in panicles at the end of stems.",Looks like Rhus spp. but with white flowers. ,Introduced - escaped,alternate,pinnately compound,Upright,no thorns,,,"11-17, 17-29","lanceolate, elliptic",doubly toothed,finely toothed,,,,,No,"Yes, No",Showy / Colorful,white or cream,panicle,radial,5,follicle,"red, brown","glabrous - matte, hairy","glabrous - matte, hairy",pinnate,unavailable,,none of these features,fuzzy,hairy,No,,
Forest,"broadleaf tree, broadleaf shrub",Sorbus aucuparia,Eurasian mountain ash,"European mountain ash, rowan",Rosaceae,Europe,Ornamental tree that has escaped and now colonizes mesic forests.,Coming soon!,"June, July",Ornamental,Tree with pinnately compound leaves that have rounded tips. Leaflets and inflorescent branches are hairy. ,Leaflets of Sorbus americana taper to a tip. Sorbus decora has hairless leaflets and inflorescence branches.,Introduced - potentially invasive,alternate,pinnately compound,Upright,no thorns,,,11-17,elliptic,coarsely toothed,"doubly toothed, finely toothed",,,,,No,"Yes, No",Showy / Colorful,white or cream,corymb,radial,5,pome,red,"glabrous - matte, hairy",hairy,pinnate,yellow,"orange, red",none of these features,hairless,"fuzzy, hairy","Yes, No",,
Forest,"broadleaf tree, broadleaf shrub",Sorbus decora,northern mountain ash,showy mountain ash,Rosaceae,WI,Found on rocky substrates. ,Coming soon!,"June, July",Ornamental,"Up to 10 m tall. Pinnately compound leaflets are hairless, fruit is bright red and up to 10 mm wide.",Sorbus aucuparia has hairy leaflets and Sorbus americana has smaller fruit (to 6 mm) and leaflets that taper to a tip.,Native,alternate,pinnately compound,Upright,no thorns,,,11-17,"elliptic, lanceolate",finely toothed,coarsely toothed,,,,,No,"Yes, No",Showy / Colorful,white or cream,corymb,radial,5,pome,red,"glabrous - matte, hairy","glabrous - matte, hairy",pinnate,yellow,red,none of these features,hairless,,"Yes, No",,
Wet area,broadleaf shrub,Spiraea alba,meadowsweet,"narrow-leaf meadowsweet, eastern meadowsweet, white meadowsweet",Rosaceae,WI,"Wet habitats, sandy substrate. Found across Wisconsin.",Coming soon!,"June, July, August, September",Ornamental,Highly branched shrub with ridged stems. Leaves are hairless; flowers are white to pink.,Spiraea tomentosa has hairy leaves.,Native,alternate,simple,Upright,no thorns,elliptic,lanceolate,,,coarsely toothed,finely toothed,acuminate,acute,acute,rounded,No,"Yes, No",Showy / Colorful,white or cream,panicle,radial,5,follicle,brown,glabrous - matte,glabrous - matte,pinnate,yellow,,absent - leaf sessile,hairy,hairless,No,,
"Bog, Wet area",broadleaf shrub,Spiraea tomentosa,steeplebush,hard-hack,Rosaceae,WI,"Moist, sunny habitats; meadows, streambanks, bogs; in sandy, loamy soil","Erect 60-100 cm (2'- 3 1/2') tall shrub. Leaves alternate, not divided or lobed, oblong to lance-like, whitish-orange fuzz beneath, edges with fine, sharp teeth; Flowers pink, 5-parted, 3 mm (1/8"") wide on a 5"" terminal panicle. Fruits woolly, pod-like capsules with several seeds","July, August, September",Ornamental,"Shrub with few branches. Simple, alternate leaves are covered with brown hairs on the underside.",Spiraea alba has hairless leaves.,Native,alternate,simple,Upright,no thorns,ovate,lanceolate,,,coarsely toothed,,obtuse,rounded,obtuse,rounded,No,"Yes, No",Showy / Colorful,pink,panicle,radial,5,follicle,brown,glabrous - matte,"hairy, velvety",pinnate,red,,"none of these features, absent - leaf sessile",hairy,fuzzy,,,
Forest,broadleaf shrub,Staphylea trifolia,American bladdernut,,Staphyleaceae,U.S.,"In WI only found in southern counties, in bottomlands, woodland thickets and moist soils along streams.","Typically grows 10-15' tall (less frequently to 25'). Compound, trifoliate (three-parted), dark green leaves (each ovate leaflet to 4"" long), the terminal leaflet on a much longer petiole than the lateral leaflets. White, bell-shaped flowers in drooping clusters, each flower with 5 petals, 5 stamens and a 3 lobed stigma. Fruits are inflated, papery balloon-like capsules (1-2"" long), egg-shaped with three sections, a smooth brown seed in each.","April, May",,The only opposite-leaved shrub in our area with consistently trifoliate leaves.,"Box elder (Acer negundo) also has opposite leaves and may have some leaves with three leaflets but most have 5 (up to 7). The fruit of Acer negundo is a paired samara, not an inflated papery capsule. Hoptree (Ptelea trifoliata) has alternate leaves.",Native,opposite,trifoliate,Upright,no thorns,,,elliptic,"ovate, lanceolate",finely toothed,,acute,acuminate,rounded,obtuse,No,"Yes, No","Showy / Colorful, Inconspicuous / Green","white or cream, green",cluster,radial,5,papery capsule,tan,glabrous - matte,"glabrous - matte, hairy",pinnate,unavailable,,none of these features,hairless,,Yes,solid,white
"Prairie,  Forest, Disturbed area",broadleaf shrub,Symphoricarpos albus,snowberry,"common snowberry, western snowberry",Caprifoliaceae,WI,"Dry or rocky soil in open forest, forest edges, Jack pine stands, bluffs, barrens, outcrops.","Short shrub normally to 0.5 m (1 1/2 ft) tall, although known to reach 1.2m (5 ft), with irregular branching and hollow pith.  Leaves opposite, oval to broadly ovate, 1.5-4 cm long and 1-2.5 cm wide (½-1½"" long x 1"" wide) with entire margins, on short petioles.  They are dark bluish green and hairless above, paler to whitish below.   Short-pediceled, delicate pink flowers clustered on spike-like racemes on the ends of the branches. The flowers are 6-8 mm  (1/4 - 1/3"") long and bell-shaped, the 5 stamens no longer than the petals, and an egg-shaped inferior ovary below the petals.  Fruits are round snow white berries up to 13 mm (1/2"") broad with two seeds.  ","May, June, July",Some use as an ornamental.  White drupes eaten by mammals and birds.,Low shrub with opposite leaves and bright white berries,"Similar to Wolfberry (Symphoricarpos occidentalis), which has slightly larger leaves (up to 9 cm or 3½"" long), and larger sessile flowers but smaller fruits.  The flowers of wolfberry have petals that extend about one-half of the length of the corolla and flare outward, instead of 1/3 and not flaring. Wolfberry stamens stick out of the flower rather than being completely within it.  Wolfberry fruits are a dull greenish, white rather than bright white.",Native,opposite,simple,"Upright, sprawling or arching",no thorns,elliptic,"ovate, obovate",,,entire,"wavy, coarsely toothed",acute,,rounded,,No,"Yes, No",Showy / Colorful,"white or cream, pink","raceme, spike",radial,5,berry,white,glabrous - matte,"glabrous - matte, hairy",pinnate,yellow,orange,none of these features,hairy,hairless,No,hollow,
"Prairie,  Forest, Disturbed area",broadleaf shrub,Symphoricarpos occidentalis,western snowberry,wolfberry,Caprifoliaceae,WI,"Open grasslands, meadows, Jack pine forest, river banks, ravines, lake shores, rock outcrops and railroad beds.","Short shrub sometimes reaching 4 ft tall with opposite broadly ovate leaves with entire or sometimes shallowlly lobed margins.  Leaves are nearly sessile or on short stalks. Light pink or white flowers are clustered in tight spikes at the tips of branches and leaf axils.  Flowers are small (1/4 - 1/3"" long), trumpet shaped with 5 spreading petals that are hairy on the inner surface.  The 5 stamens extend well beyond the petals, and the single style is hairy and white with a yellowish expanded stigma.  The ovary is inferior, light green, and hairless.  Fruits are dull greenish-white berries, 6-8 mm (1/4 - 1/3"") round with two seeds, in tight clusters.","June, July, August","Food and dense cover for wildlife. Useful for erosion control. Native Americans used western snowberry for arrow shafts, brooms, and treatment of certain eye diseases.",Low shrub with opposite broadly ovate entire to wavy-margined leaves with tight clusters of greenish-white berries.,"Snowberry (Symphoricarpos albus) has funnel-shaped flowers on short stalks, with the petals not widely spreading and the stamens generally not longer than the petals.  Snowberry also has a bright white fruit, not dull greenish-white. Generally the flowers of snowberry are smaller, but the fruits are larger.  Vegetatively, snowberry can be confused with the Eurasian honeysuckles (e.g. Lonicera tatarica) because of its hollow pith; to tell them apart, look for just one bundle scar in the leaf scar. Eurasian honey-suckles have 3 bundle scars per leaf scar. ",Native,opposite,simple,Upright,no thorns,ovate,lobed,,,entire,"wavy, coarsely toothed",obtuse,rounded,rounded,,No,"Yes, No",Showy / Colorful,"pink, white or cream","spike, verticillaster",radial,5,berry,white,glabrous - matte,"glabrous - matte, hairy",pinnate,yellow,"orange, red","absent - leaf sessile, none of these features",hairy,hairless,No,solid,unavailable
Prairie,broadleaf shrub,Symphoricarpos orbiculatus,buck-brush,"coral-berry, Indian currant",Caprifoliaceae,U.S.,"Native to prairie and prairie-like habitats in the central and eastern United States. In WI, present only in some southern, eastern and western counties but absent from the central and northern parts of the state.","Upright shrub 0.5-2 m (1.6-6.6') tall with slender ascending branches. The leaves are 1-6 cm (0.4-2.4"") long, ovate to nearly orbicular in shape with entire or wavy margins and very short petioles (almost sessile). The tip is acute or obtuse and the base is rounded or obtuse. The leaf surface is dull green, glabrous to slightly hairy above and hairy below. Flowers are very small, 3-4 mm (0.12-0.16 in.) long, pink, and densely crowded on short axillary spikes near the tips of the branches. The flower is obliquely bell-shaped and hairy within. The berries are coral-red to pink or purple, ellipsoid, 5-7 mm (0.20-0.28"") long, 4-5 mm (0.16-0.20"") wide with a persistent 1 mm (0.04) long calyx at the tip.","June, July",Ornamental,Low shrub in open grasslands with opposite broadly ovate or orbicular leaves with tight clusters of coral-red berries.,"Our native Symphoricarpos albus and Symphoricarpos occidentalis have white berries.  Coral berry has white pith, while snowberry pith is hollow.",Introduced - escaped,opposite,simple,Upright,no thorns,ovate,orbicular,,,entire,"wavy, coarsely toothed",obtuse,rounded,rounded,obtuse,No,"Yes, No",Showy / Colorful,"yellow, green","spike, verticillaster",radial,5,berry,"red, purple, pink","glabrous - matte, hairy",hairy,pinnate,unavailable,,"absent - leaf sessile, none of these features",hairy,fuzzy,No,solid,unavailable
Wet area,"broadleaf tree, broadleaf shrub",Toxicodendron vernix,poison sumac,swamp sumac,Anacardiaceae,WI,"Found only on low wet ground in the southern part of the state, while the other sumacs are found on well-drained soil.","Perennial shrub up to 20' tall, often branching from the base. Leaves alternate, pinnately divided into 7-13 entire, smooth leaflets. The leaflets often angle upwards from the reddish rachis.  Small green flowers in upright, axillary panicles. Berries grayish-white on drooping panicles.","May, June",IRRITANT.  Contact with leaves or other plant parts may cause a severe skin reaction.,Clonal shrub in wet areas with alternate pinnately compound leaves with entire margins and red or orange-tinted petioles and rachis.  ,"All other sumacs, except fragrant sumac, have larger leaves with more leaflets, and toothed margins.  Fragrant sumac is a low shrub and has trifoliate leaves.  Poison sumac is the only sumac with white drupes, not red.",Native,alternate,pinnately compound,Upright,no thorns,,,"7-11, 11-17","ovate, elliptic, lanceolate",entire,finely toothed,,,,,No,"Yes, No",Showy / Colorful,"white or cream, green",raceme,radial,5,drupe,white,glabrous - matte,"glabrous - matte, hairy",pinnate,orange,red,red,hairless,,No,,
"Forest, Bog, Wet area, Prairie",broadleaf shrub,Vaccinium angustifolium,low-bush blueberry,"early low blueberry, low sweet blueberry",Ericaceae,WI,"Found in peatlands and on the edges of wetlands, as well as dry and sandy openings.",Coming soon!,"April, May, June",,Low-lying shrub in the blueberry family with finely toothed leaf margins.,"Other deciduous Vaccinium spp. (do not have leaf margins with many, closely spaced teeth) and evergreen Vaccinium spp. (red berries, not blue/black). ",Native,alternate,simple,Mat-like or creeping,no thorns,elliptic,,,,finely toothed,,bristle tipped,acute,acute,,No,"Yes, No",Showy / Colorful,"white or cream, pink",cluster,radial,5,berry,blue,"glabrous - matte, glabrous - glossy","glabrous - matte, hairy, glabrous - glossy",pinnate,red,,none of these features,hairy,hairless,Yes,,
Forest,broadleaf shrub,Vaccinium cespitosum,dwarf huckleberry,dwarf bilberry,Ericaceae,WI,Found in pine barrens.,Coming soon!,"May, June",,Bilberries. Shrub in the blueberry family with alternate leaves less than 2.5 cm long and single flowers in leaf axils or 2-3 from axillary buds.,"Other deciduous Vaccinium spp. (have leaves >2.5 cm and clusters of flowers) and evergreen Vaccinium spp. (red berries, not blue/black). ",ENDANGERED,alternate,simple,Mat-like or creeping,no thorns,lanceolate,obovate,,,finely toothed,,obtuse,rounded,acute,,No,"Yes, No",Showy / Colorful,pink,single,radial,5,berry,blue,glabrous - matte,hairy,"inconspicuous, pinnate, reticulate",red,brown,none of these features,unavailable,,Yes,,
"Forest, Wet area",broadleaf shrub,Vaccinium corymbosum,high-bush blueberry,,Ericaceae,WI,"Found in mesic forests, swamps, peatlands, and on the edges of wetlands. ",Coming soon!,"May, June",,Tallest of the deciduous Vaccinium shrubs (1-2 m tall) in Wisconsin. Older stems are red-brown. ,"Other deciduous Vaccinium spp. (less than 0.5 m tall) and evergreen Vaccinium spp (berries are red, not blue/black).",Native,alternate,simple,Upright,no thorns,ovate,elliptic,,,entire,finely toothed,bristle tipped,acute,rounded,acute,No,"Yes, No",Showy / Colorful,"white or cream, pink",cluster,radial,5,berry,"blue, blue-black",glabrous - glossy,"glabrous - matte, hairy",pinnate,red,"orange, purple, yellow",none of these features,hairy,"hairless, fuzzy",Yes,,
"Bog, Wet area",broadleaf shrub,Vaccinium macrocarpon,cranberry,large cranberry,Ericaceae,WI,"Found in wet areas such as bogs, swamps, and edges of ponds.",Coming soon!,"June, July, August",The cultivated cranberry.,"Low sprawling shrub in bogs with small, alternate, dark-green leathery leaves, pink urn-shaped flowers, and a large red berry. Cultivated cranberry species. ","Vaccinium oxycoccos has smaller leaves with a pointed leaf tip and smaller, less pulpy fruits.  V. oxycoccos is only found in acid bogs and is not commercially cultivated.",Native,alternate,simple,Mat-like or creeping,no thorns,elliptic,,,,entire,revolute,rounded,,rounded,,No,"Yes, No",Showy / Colorful,"white or cream, pink","single, cluster",radial,4,berry,red,glabrous - glossy,"whitish/waxy (glaucous), glabrous - matte",inconspicuous,unavailable,,"absent - leaf sessile, red",hairy,hairless,Yes,,
"Bog, Wet area, Forest, Disturbed area",broadleaf shrub,Vaccinium myrtilloides,velvet-leaf blueberry,"Canada blueberry, velvet-leaf huckleberry",Ericaceae,WI,"Wet areas like bogs, swamps, as well as dry to mesic forest and openings.",Coming soon!,"May, June, July",,Velvet-leaf blueberry is a deciduous shrub less than 0.5 m tall and has stems and leaves that are velvety-hairy.,"Other deciduous Vaccinium spp. (leaf margins have bristle-tipped teeth and/or stems and leaves are hairless) and evergreen Vaccinium spp (berries are red, not blue/black).",Native,alternate,simple,Upright,no thorns,elliptic,,,,entire,,acute,,obtuse,rounded,No,"Yes, No",Showy / Colorful,"white or cream, green, pink",cluster,radial,5,berry,blue,"glabrous - matte, hairy, velvety",hairy,pinnate,red,,absent - leaf sessile,fuzzy,,Yes,,
Bog,broadleaf shrub,Vaccinium oxycoccos,small cranberry,,Ericaceae,WI,"Found in wet, acidic areas in bogs.","Creeping evergreen shrub with long trailing stems and upright branches, to 20 cm tall.  Leaves small and leathery, alternate along two sides of the stem, elliptic to linear to ovate, 2-10 mm long and 1-3 mm wide.  Leaves sessile or on very short petioles, margins revolute, and underside whitened. Flowers pale pink, 1 cm long with four reflexed petals. Flowers in small clusters on 1-3 cm stalks that have a pair of scale like bracts partway up. Fruit pale or speckled, becoming red when ripe, 6-10 mm wide. ","June, July",Edible fruit,"Evergreen shrub with red berries and leaves that have a pointed tip. Red, narrow bracts are found on the flower stalk.","Vaccinium macrocarpon has larger leaves with rounded leaf tips and larger fruits. It is commercially cultivated, as well as occurring in acid bogs.",Native,alternate,simple,"Mat-like or creeping, Upright",no thorns,elliptic,ovate,,,entire,revolute,rounded,acute,rounded,,No,"Yes, No",Showy / Colorful,pink,"cluster, single",radial,4,berry,red,glabrous - glossy,whitish/waxy (glaucous),inconspicuous,unavailable,,absent - leaf sessile,hairless,"hairy, fuzzy",Yes,,
Forest,broadleaf shrub,Vaccinium pallidum,blue ridge blueberry,"dry-land blueberry, early low-bush blueberry, hillside blueberry",Ericaceae,WI,Found in southern and western-central WI in dry upland woods.,"Low shrub, 30-100 cm tall. Leaves stiff, elliptic to ovate, 3-5 cm long and half as wide, with a pointed tip and very finely and sparsely serrated margin. Paler green beneath.  Flowers 4-6 cm long, pinkish white, urn-shaped.  Fruit a dark blue to black berry, 5-7 mm wide, sometimes with a waxy coating.","May, June",,Low shrub (<0.5 m tall) with entire leaves that are glabrous.,"Other deciduous Vaccinium spp. (have leaves with bristle-tipped margins and/or velvety stems and leaves) and evergreen Vaccinium spp. (red berries, not blue/black). ",Special concern,alternate,simple,"Mat-like or creeping, Upright",no thorns,elliptic,,,,finely toothed,entire,rounded,obtuse,rounded,obtuse,No,"Yes, No",Showy / Colorful,"white or cream, green, pink","raceme, cluster",radial,5,berry,blue-black,glabrous - matte,unavailable,"reticulate, pinnate",red,,none of these features,hairy,hairless,"Yes, No",,
Bog,broadleaf shrub,Vaccinium vitis-idaea,lingonberry,"mountain cranberry, partridgeberry",Ericaceae,WI,"Acidic, nutrient poor sites with direct sunlight; bogs, muskegs, conifer swamps, sandstone cliffs along Lake Superior.","Densely colonial, mat-forming shrub; 10-35 cm tall., Leaves pale with dark bristle-like glands, bright green above, leathery, evergreen, elliptic to obovate, 5-18 x 3-9 mm, margins entire, slightly revolute. Flowers with corolla pinkish white, bell-shaped, 3-5 mm long, 4-parted, lobes divided almost to the middle; stamens 8; inflorescence with 2-3 flowers in a cluster at the ends of the stems.  Berries, red, 8-10 mm, with ca. 10-20 seeds, edible.",June,,"Evergreen shrub with alternate leaves that have black glands on the underside. Found in nw WI, rare. ","Vaccinium macrocarpon and Vaccinium oxycoccos do not have black, bristly glands on the undersides of their leaves. ",ENDANGERED,alternate,simple,Upright,no thorns,elliptic,obovate,,,entire,revolute,rounded,,rounded,acute,No,"Yes, No",Showy / Colorful,"white or cream, pink",cluster,radial,"4,5",berry,red,glabrous - glossy,"prickly, hairy","inconspicuous, pinnate",unavailable,,none of these features,hairless,hairy,Yes,,
Forest,broadleaf shrub,Viburnum acerifolium,maple-leaved viburnum,"dockmackie, maple-leaved arrow-wood",Adoxaceae,WI,"Shade tolerant shrub of dry, rocky woods. Also can be found in moist woods.","Small shrub with opposite, 3-lobed maple-like leaves that feel somewhat rough or velvety with stellate pubescence.  Small white flowers on terminal cymes.  The stamens protrude from the flower.  The small purple-black drupe is ~8mm long and elliptical, the stalks of the fruits turning reddish in the fall.  Highly variable fall color depending on conditions; from yellow to orange to pink to red or purple.","May, June",Limited ornamental use in dry shady places. Viburnum acerifolium is a larval host to the Celastrina ladon butterfly.,,"Mountain maple (Acer spicatum) has long petioles, upright panicles of non-descript green flower, and samara fruits.  
Highbush cranberry (Viburnum trilobum, Viburnum opulus) has wavy margins on the petiole, stipules, and red berries. 
Squashberry (Viburnum edule) is very rare, occuring in only a few northern WI counties, and has orange or red berries.",Native,opposite,simple,Upright,no thorns,lobed,,,,coarsely toothed,,acute,obtuse,rounded,obtuse,No,"Yes, No",Showy / Colorful,white,cyme,bilateral,5,drupe,"purple, black",glabrous - matte,hairy,3-veined or palmate,yellow,red,none of these features,hairy,hairless,No,solid,unavailable
